"IDCommune","CodePostal","Commune"
2322,77186,"NOISIEL"
2323,77190,"DAMMARIE LES LYS"
2324,77200,"TORCY"
2325,77210,"AVON"
2326,77220,"TOURNAN-EN-BRIE"
2327,77220,"GRETZ-ARMAINVILLIERS"
2328,77220,"PRESLES-EN-BRIE"
2329,77220,"FAVIERES"
2330,77230,"LONGPERRIER"
2331,77230,"DAMMARTIN-EN-GOELE"
2332,77230,"VILLENEUVE SOUS DAMMARTIN"
2333,77230,"NANTOUILLET"
2334,77230,"SAINT-MARD"
2335,77230,"THIEUX"
2336,77240,"CESSON"
2337,77240,"SEINE-PORT"
2338,77250,"MORET-LOING-ET-ORVANNE"
2339,77260,"LA FERTE SOUS JOUARRE"
2340,77270,"VILLEPARISIS"
2341,77280,"OTHIS"
2342,77290,"MITRY MORY"
2343,77300,"FONTAINEBLEAU"
2344,77310,"SAINT-FARGEAU-PONTHIERRY"
2345,77310,"PRINGY"
2346,77320,"JOUY-SUR-MORIN"
2347,77320,"FERTE-GAUCHER (LA)"
2348,77330,"OZOIR LA FERRIERE"
2349,77340,"PONTAULT COMBAULT"
2350,77350,"LE MEE SUR SEINE"
2351,77360,"VAIRES SUR MARNE"
2352,77370,"GASTINS"
2353,77370,"NANGIS"
2354,77370,"MAISON-ROUGE"
2355,77380,"COMBS LA VILLE"
2356,77390,"GUIGNES"
2357,77390,"ANDREZEL"
2358,77390,"CHAUMES-EN-BRIE"
2359,77390,"CHAMPDEUIL"
2360,77400,"SAINT THIBAULT DES VIGNES"
2361,77400,"POMPONNE"
2362,77400,"LAGNY-SUR-MARNE"
2363,77400,"THORIGNY SUR MARNE"
2364,77400,"DAMPMART"
2365,77400,"GOUVERNES"
2366,77400,"CARNETIN"
2367,77410,"CLAYE-SOUILLY"
2368,77410,"ANNET-SUR-MARNE"
2369,77410,"VILLEVAUDE"
2370,77410,"CHARMENTRAY"
2371,77410,"MESSY"
2372,77420,"CHAMPS-SUR-MARNE"
2373,77430,"CHAMPAGNE SUR SEINE"
2374,77440,"MARY-SUR-MARNE"
2375,77450,"ESBLY"
2376,77450,"CONDE-SAINTE-LIBIAIRE"
2377,77450,"TRILBARDOU"
2378,77450,"ISLES-LES-VILLENOY"
2379,77460,"SOUPPES-SUR-LOING"
2380,77470,"TRILPORT"
2381,77470,"POINCY"
2382,77480,"MOUY-SUR-SEINE"
2383,77480,"MOUSSEAUX-LES-BRAY"
2384,77500,"CHELLES"
2385,77510,"REBAIS"
2386,77540,"ROZAY-EN-BRIE"
2387,77550,"REAU"
2388,77550,"MOISSY-CRAMAYEL"
2389,77580,"CRECY LA CHAPELLE"
2390,77580,"VILLIERS-SUR-MORIN"
2391,77590,"CHARTRETTES"
2392,77590,"BOIS LE ROI"
2393,77600,"BUSSY-SAINT-GEORGES"
2394,77600,"BUSSY-SAINT-MARTIN"
2395,77600,"CHANTELOUP EN BRIE"
2396,77600,"JOSSIGNY"
2397,77600,"GUERMANTES"
2398,77610,"FONTENAY-TRESIGNY"
2399,77630,"BARBIZON"
2400,77630,"SAINT-MARTIN-EN-BIERE"
2401,77640,"JOUARRE"
2402,77670,"SAINT-MAMMES"
2403,77680,"ROISSY-EN-BRIE"
2404,77690,"MONTIGNY-SUR-LOING"
2405,77690,"GENEVRAYE (LA)"
2406,77700,"SERRIS"
2407,77700,"MAGNY-LE-HONGRE"
2408,77700,"COUPVRAY"
2409,77700,"BAILLY-ROMAINVILLIERS"
2410,77700,"CHESSY"
2411,77720,"CHAMPEAUX"
2412,77720,"BOMBON"
2413,77720,"MORMANT"
2414,77730,"CITRY"
2415,77750,"BASSEVELLE"
2416,77760,"ACHERES-LA-FORET"
2417,77820,"CHATELET-EN-BRIE (LE)"
2418,77840,"CROUY-SUR-OURCQ"
2419,77850,"HERICY"
2420,77860,"QUINCY-VOISINS"
2421,77860,"COUILLY-PONT-AUX-DAMES"
2422,77910,"VARREDDES"
2423,77910,"CHAMBRY"
2424,77920,"SAMOIS SUR SEINE"
2425,77930,"SAINT-SAUVEUR-SUR-ECOLE"
2426,77940,"VOULX"
2427,78000,"VERSAILLES"
2428,78100,"SAINT-GERMAIN-EN-LAYE"
2429,78110,"VESINET (LE)"
2430,78112,"SAINT-GERMAIN-EN-LAYE"
2431,78114,"MAGNY-LES-HAMEAUX"
2432,78117,"CHATEAUFORT"
2433,78120,"RAMBOUILLET"
2434,78121,"CRESPIERES"
2435,78125,"GAZERAN"
2436,78130,"MUREAUX (LES)"
2437,78140,"VELIZY VILLACOUBLAY"
2438,78150,"LE CHESNAY-ROCQUENCOURT"
2439,78160,"MARLY-LE-ROI"
2440,78170,"CELLE-SAINT-CLOUD (LA)"
2441,78180,"MONTIGNY LE BRETONNEUX"
2442,78190,"TRAPPES"
2443,78200,"MANTES-LA-JOLIE"
2444,78200,"BUCHELAY"
2445,78200,"PERDREAUVILLE"
2446,78200,"MAGNANVILLE"
2447,78210,"SAINT-CYR-L ECOLE"
2448,78220,"VIROFLAY"
2449,78230,"PECQ (LE)"
2450,78240,"CHAMBOURCY"
2451,78250,"MEULAN-EN-YVELINES"
2452,78250,"MEZY-SUR-SEINE"
2453,78260,"ACHERES"
2454,78270,"BENNECOURT"
2455,78270,"BONNIERES-SUR-SEINE"
2456,78270,"LIMETZ-VILLEZ"
2457,78280,"GUYANCOURT"
2458,78290,"CROISSY SUR SEINE"
2459,78300,"POISSY"
2460,78310,"MAUREPAS"
2461,78310,"COIGNIERES"
2462,78320,"MESNIL-SAINT-DENIS (LE)"
2463,78320,"VERRIERE (LA)"
2464,78330,"FONTENAY LE FLEURY"
2465,78340,"CLAYES-SOUS-BOIS (LES)"
2466,78350,"JOUY EN JOSAS"
2467,78360,"MONTESSON"
2468,78370,"PLAISIR"
2469,78380,"BOUGIVAL"
2470,78390,"BOIS D ARCY"
2471,78400,"CHATOU"
2472,78410,"AUBERGENVILLE"
2473,78410,"BOUAFLE"
2474,78410,"NEZEL"
2475,78410,"FLINS-SUR-SEINE"
2476,78420,"CARRIERES SUR SEINE"
2477,78430,"LOUVECIENNES"
2478,78440,"FONTENAY-SAINT-PERE"
2479,78440,"ISSOU"
2480,78440,"GARGENVILLE"
2481,78450,"VILLEPREUX"
2482,78450,"CHAVENAY"
2483,78460,"CHEVREUSE"
2484,78470,"SAINT-REMY-LES-CHEVREUSE"
2485,78480,"VERNEUIL SUR SEINE"
2486,78490,"GALLUIS"
2487,78490,"MAREIL-LE-GUYON"
2488,78490,"MESNULS (LES)"
2489,78490,"MONTFORT-L AMAURY"
2490,78490,"TREMBLAY-SUR-MAULDRE (LE)"
2491,78500,"SARTROUVILLE"
2492,78510,"TRIEL SUR SEINE"
2493,78520,"LIMAY"
2494,78530,"BUC"
2495,78540,"VERNOUILLET"
2496,78550,"HOUDAN"
2497,78550,"MAULETTE"
2498,78550,"RICHEBOURG"
2499,78560,"PORT-MARLY (LE)"
2500,78570,"ANDRESY"
2501,78570,"CHANTELOUP-LES-VIGNES"
2502,78580,"MAULE"
2503,78590,"NOISY LE ROI"
2504,78600,"MAISONS-LAFFITTE"
2505,78600,"MESNIL-LE-ROI (LE)"
2506,78610,"SAINT-LEGER-EN-YVELINES"
2507,78610,"PERRAY-EN-YVELINES (LE)"
2508,78620,"ETANG-LA-VILLE (L )"
2509,78630,"ORGEVAL"
2510,78630,"MORAINVILLIERS"
2511,78640,"SAINT-GERMAIN-DE-LA-GRANGE"
2512,78640,"NEAUPHLE-LE-CHATEAU"
2513,78640,"VILLIERS-SAINT-FREDERIC"
2514,78650,"BEYNES"
2515,78670,"VILLENNES-SUR-SEINE"
2516,78680,"EPONE"
2517,78690,"ESSARTS-LE-ROI (LES)"
2518,78700,"CONFLANS SAINTE HONORINE"
2519,78711,"MANTES-LA-VILLE"
2520,78720,"CERNAY-LA-VILLE"
2521,78720,"DAMPIERRE-EN-YVELINES"
2522,78730,"SAINT-ARNOULT-EN-YVELINES"
2523,78730,"ROCHEFORT-EN-YVELINES"
2524,78740,"VAUX-SUR-SEINE"
2525,78750,"MAREIL-MARLY"
2526,78760,"JOUARS-PONTCHARTRAIN"
2527,78770,"THOIRY"
2528,78780,"MAURECOURT"
2529,78790,"SEPTEUIL"
2530,78790,"SAINT-MARTIN-DES-CHAMPS"
2531,78800,"HOUILLES"
2532,78810,"FEUCHEROLLES"
2533,78820,"JUZIERS"
2534,78830,"BULLION"
2535,78830,"BONNELLES"
2536,78840,"FRENEUSE"
2537,78860,"SAINT-NOM-LA-BRETECHE"
2538,78870,"BAILLY"
2539,78910,"ORVILLIERS"
2540,78920,"ECQUEVILLY"
2541,78930,"GUERVILLE"
2542,78940,"QUEUE-LES-YVELINES (LA)"
2543,78955,"CARRIERES SOUS POISSY"
2544,78960,"VOISINS-LE-BRETONNEUX"
2545,78970,"MEZIERES-SUR-SEINE"
2546,78990,"ELANCOURT"
2547,79000,"NIORT"
2548,79180,"CHAURAY"
2549,79200,"PARTHENAY"
2550,79270,"FRONTENAY-ROHAN-ROHAN"
2551,79300,"BRESSUIRE"
2552,79340,"LES FORGES"
2553,79400,"EXIREUIL"
2554,79400,"ST MAIXENT L ECOLE"
2555,80000,"AMIENS"
2556,80080,"AMIENS"
2557,80090,"AMIENS"
2558,80100,"ABBEVILLE"
2559,80120,"FORT-MAHON-PLAGE"
2560,80120,"QUEND"
2561,80130,"FRIVILLE-ESCARBOTIN"
2562,80160,"PLACHY-BUYON"
2563,80170,"MEHARICOURT"
2564,80200,"PERONNE"
2565,80230,"SAINT-VALERY-SUR-SOMME"
2566,80250,"AILLY-SUR-NOYE"
2567,80300,"ALBERT"
2568,80330,"LONGUEAU"
2569,80350,"MERS-LES-BAINS"
2570,80410,"CAYEUX-SUR-MER"
2571,80450,"CAMON"
2572,80460,"AULT"
2573,80460,"WOIGNARUE"
2574,80550,"LE CROTOY"
2575,80600,"DOULLENS"
2576,80680,"SAINT-FUSCIEN"
2577,80700,"ROYE"
2578,80800,"CORBIE"
2579,81000,"ALBI"
2580,81100,"CASTRES"
2581,81160,"SAINT JUERY"
2582,81200,"MAZAMET"
2583,81310,"LISLE-SUR-TARN"
2584,81370,"SAINT-SULPICE-LA-POINTE"
2585,82000,"MONTAUBAN"
2586,82100,"CASTELSARRASIN"
2587,82140,"SAINT ANTONIN NOBLE VAL"
2588,82170,"GRISOLLES"
2589,82200,"MOISSAC"
2590,82290,"LA VILLE DIEU DU TEMPLE"
2591,82290,"MONTBETON"
2592,82300,"CAUSSADE"
2593,82410,"ST-ETIENNE-DE-TULMONT"
2594,82500,"BEAUMONT DE LOMAGNE"
2595,82600,"VERDUN-SUR-GARONNE"
2596,82700,"MONTECH"
2597,83000,"TOULON"
2598,83100,"TOULON"
2599,83110,"SANARY SUR MER"
2600,83120,"SAINTE MAXIME"
2601,83130,"LA GARDE"
2602,83131,"MONTFERRAT"
2603,83136,"GAREOULT"
2604,83136,"ROCBARON"
2605,83140,"SIX-FOURS-LES-PLAGES"
2606,83150,"BANDOL"
2607,83160,"LA VALETTE DU VAR"
2608,83170,"BRIGNOLES"
2609,83170,"TOURVES"
2610,83170,"ROUGIERS"
2611,83190,"OLLIOULES"
2612,83200,"TOULON"
2613,83200,"LE REVEST LES EAUX"
2614,83210,"SOLLIES-PONT"
2615,83210,"LA FARLEDE"
2616,83210,"BELGENTIER"
2617,83210,"SOLLIES-VILLE"
2618,83210,"SOLLIES-TOUCAS"
2619,83220,"LE PRADET"
2620,83230,"BORMES-LES-MIMOSAS"
2621,83240,"CAVALAIRE-SUR-MER"
2622,83250,"LA LONDE LES MAURES"
2623,83260,"LA CRAU"
2624,83270,"SAINT-CYR-SUR-MER"
2625,83300,"DRAGUIGNAN"
2626,83310,"GRIMAUD"
2627,83310,"COGOLIN"
2628,83320,"CARQUEIRANNE"
2629,83330,"LE BEAUSSET"
2630,83330,"EVENOS"
2631,83330,"LE CASTELLET"
2632,83340,"LE CANNET DES MAURES"
2633,83340,"LE LUC"
2634,83340,"CABASSE"
2635,83350,"RAMATUELLE"
2636,83370,"FREJUS"
2637,83380,"ROQUEBRUNE-SUR-ARGENS"
2638,83390,"PUGET-VILLE"
2639,83390,"CUERS"
2640,83390,"PIERREFEU-DU-VAR"
2641,83400,"HYERES"
2642,83420,"LA CROIX VALMER"
2643,83430,"SAINT-MANDRIER-SUR-MER"
2644,83440,"CALLIAN"
2645,83440,"FAYENCE"
2646,83440,"SEILLANS"
2647,83440,"MONTAUROUX"
2648,83440,"TOURRETTES"
2649,83460,"LES ARCS"
2650,83470,"ST MAXIMIN LA STE BAUME"
2651,83480,"PUGET-SUR-ARGENS"
2652,83490,"LE MUY"
2653,83500,"LA SEYNE SUR MER"
2654,83510,"LORGUES"
2655,83520,"ROQUEBRUNE-SUR-ARGENS"
2656,83530,"SAINT RAPHAEL"
2657,83550,"VIDAUBAN"
2658,83560,"RIANS"
2659,83570,"ENTRECASTEAUX"
2660,83570,"MONTFORT SUR ARGENS"
2661,83590,"GONFARON"
2662,83600,"FREJUS"
2663,83600,"LES ADRETS DE L ESTEREL"
2664,83600,"BAGNOLS-EN-FORET"
2665,83610,"COLLOBRIERES"
2666,83660,"CARNOULES"
2667,83670,"BARJOLS"
2668,83690,"SALERNES"
2669,83690,"TOURTOUR"
2670,83700,"SAINT RAPHAEL"
2671,83740,"LA CADIERE D AZUR"
2672,83830,"BARGEMON"
2673,83830,"CLAVIERS"
2674,83870,"SIGNES"
2675,83980,"LE LAVANDOU"
2676,83990,"SAINT TROPEZ"
2677,84000,"AVIGNON"
2678,84100,"ORANGE"
2679,84110,"VAISON-LA-ROMAINE"
2680,84120,"PERTUIS"
2681,84130,"LE PONTET"
2682,84140,"AVIGNON"
2683,84150,"JONQUIERES"
2684,84170,"MONTEUX"
2685,84190,"VACQUEYRAS"
2686,84190,"BEAUMES-DE-VENISE"
2687,84200,"CARPENTRAS"
2688,84210,"PERNES LES FONTAINES"
2689,84230,"CHATEAUNEUF-DU-PAPE"
2690,84240,"LA TOUR D AIGUES"
2691,84240,"LA BASTIDE DES JOURDANS"
2692,84250,"LE THOR"
2693,84260,"SARRIANS"
2694,84270,"VEDENE"
2695,84290,"SAINTE-CECILE-LES-VIGNES"
2696,84300,"CAVAILLON"
2697,84310,"MORIERES LES AVIGNON"
2698,84320,"ENTRAIGUES-SUR-LA-SORGUE"
2699,84330,"CAROMB"
2700,84330,"BARROUX (LE)"
2701,84340,"MALAUCENE"
2702,84350,"COURTHEZON"
2703,84360,"LAURIS"
2704,84360,"MERINDOL"
2705,84370,"BEDARRIDES"
2706,84400,"APT"
2707,84410,"BEDOIN"
2708,84470,"CHATEAUNEUF-DE-GADAGNE"
2709,84490,"SAINT-SATURNIN LES APT"
2710,84500,"BOLLENE"
2711,84530,"VILLELAURE"
2712,84550,"MORNAS"
2713,84570,"MALEMORT-DU-COMTAT"
2714,84700,"SORGUES"
2715,84750,"VIENS"
2716,84800,"L ISLE SUR LA SORGUE"
2717,84800,"SAUMANE-DE-VAUCLUSE"
2718,84810,"AUBIGNAN"
2719,84820,"VISAN"
2720,84830,"SERIGNAN-DU-COMTAT"
2721,85000,"ROCHE SUR YON (LA)"
2722,85100,"SABLES-D'OLONNE (LES)"
2723,85110,"CHANTONNAY"
2724,85140,"ESSARTS EN BOCAGE"
2725,85150,"VAIRE"
2726,85150,"LES ACHARDS"
2727,85160,"SAINT-JEAN-DE-MONTS"
2728,85180,"SABLES-D'OLONNE (LES)"
2729,85200,"FONTENAY-LE-COMTE"
2730,85230,"BEAUVOIR-SUR-MER"
2731,85250,"SAINT-FULGENT"
2732,85260,"BROUZILS (LES)"
2733,85270,"SAINT-HILAIRE-DE-RIEZ"
2734,85290,"MORTAGNE-SUR-SEVRE"
2735,85300,"CHALLANS"
2736,85330,"NOIRMOUTIER-EN-L'ILE"
2737,85340,"SABLES-D'OLONNE (LES)"
2738,85360,"TRANCHE-SUR-MER (LA)"
2739,85400,"LUCON"
2740,85440,"TALMONT-SAINT-HILAIRE"
2741,85460,"AIGUILLON-SUR-MER (L )"
2742,85460,"FAUTE-SUR-MER (LA)"
2743,85470,"BRETIGNOLLES-SUR-MER"
2744,85500,"HERBIERS (LES)"
2745,85520,"JARD-SUR-MER"
2746,85520,"SAINT-VINCENT-SUR-JARD"
2747,85550,"BARRE-DE-MONTS (LA)"
2748,85560,"LONGEVILLE-SUR-MER"
2749,85600,"MONTAIGU-VENDEE"
2750,85620,"ROCHESERVIERE"
2751,85630,"BARBATRE"
2752,85660,"SAINT-PHILBERT-DE-BOUAINE"
2753,85690,"NOTRE-DAME-DE-MONTS"
2754,85800,"SAINT-GILLES-CROIX-DE-VIE"
2755,86000,"POITIERS"
2756,86100,"CHATELLERAULT"
2757,86180,"BUXEROLLES"
2758,86240,"FONTAINE-LE-COMTE"
2759,86270,"LA ROCHE POSAY"
2760,86300,"CHAUVIGNY"
2761,86360,"CHASSENEUIL-DU-POITOU"
2762,86410,"BOURESSE"
2763,86550,"MIGNALOUX-BEAUVOIR"
2764,87000,"LIMOGES"
2765,87100,"LIMOGES"
2766,87170,"ISLE"
2767,87250,"BESSINES-SUR-GARTEMPE"
2768,87270,"COUZEIX"
2769,87280,"LIMOGES"
2770,87400,"ST-LEONARD-DE-NOBLAT"
2771,87500,"ST YRIEIX LA PERCHE"
2772,88000,"EPINAL"
2773,88000,"CHANTRAINE"
2774,88000,"DEYVILLERS"
2775,88000,"LONGCHAMP"
2776,88000,"JEUXEY"
2777,88100,"PAIR-ET-GRANDRUPT"
2778,88100,"SAINT DIE DES VOSGES"
2779,88100,"SAINTE-MARGUERITE"
2780,88110,"RAON L ETAPE"
2781,88120,"VAGNEY"
2782,88120,"SAPOIS"
2783,88140,"CONTREXEVILLE"
2784,88150,"CAPAVENIR VOSGES"
2785,88160,"RAMONCHAMP"
2786,88160,"LE THILLOT"
2787,88190,"GOLBEY"
2788,88200,"REMIREMONT"
2789,88200,"SAINT-NABORD"
2790,88200,"ST-ETIENNE-LES-REMIREMONT"
2791,88220,"HADOL"
2792,88230,"FRAIZE"
2793,88230,"PLAINFAING"
2794,88250,"LA BRESSE"
2795,88270,"DAMAS-ET-BETTEGNEY"
2796,88270,"PIERREFITTE"
2797,88300,"NEUFCHATEAU"
2798,88310,"VENTRON"
2799,88310,"CORNIMONT"
2800,88350,"LIFFOL-LE-GRAND"
2801,88360,"RUPT-SUR-MOSELLE"
2802,88390,"DARNIEULLES"
2803,88390,"LES FORGES"
2804,88390,"GIRANCOURT"
2805,88400,"XONRUPT-LONGEMER"
2806,88400,"GERARDMER"
2807,88420,"MOYENMOUTIER"
2808,88430,"GERBEPAL"
2809,88460,"CHENIMENIL"
2810,88500,"MIRECOURT"
2811,88530,"LA FORGE"
2812,88540,"BUSSANG"
2813,88550,"POUXEUX"
2814,88580,"SAULCY-SUR-MEURTHE"
2815,88600,"LAVELINE-DEVANT-BRUYERES"
2816,88700,"RAMBERVILLERS"
2817,88800,"VITTEL"
2818,89000,"AUXERRE"
2819,89000,"ST GEORGES SUR BAULCHE"
2820,89100,"PARON"
2821,89100,"ST CLEMENT"
2822,89100,"SENS"
2823,89100,"MALAY LE GRAND"
2824,89150,"SAVIGNY SUR CLAIRIS"
2825,89150,"ST VALERIEN"
2826,89200,"AVALLON"
2827,89240,"CHEVANNES"
2828,89260,"THORIGNY-SUR-OREUSE"
2829,89290,"VENOY"
2830,89420,"MONTREAL"
2831,89500,"VILLENEUVE SUR YONNE"
2832,89690,"CHEROY"
2833,89700,"TONNERRE"
2834,90000,"BELFORT"
2835,90300,"OFFEMONT"
2836,90500,"BEAUCOURT"
2837,91000,"EVRY-COURCOURONNES"
2838,91070,"BONDOUFLE"
2839,91080,"EVRY-COURCOURONNES"
2840,91090,"LISSES"
2841,91100,"CORBEIL ESSONNES"
2842,91100,"VILLABE"
2843,91120,"PALAISEAU"
2844,91130,"RIS-ORANGIS"
2845,91140,"VILLEBON SUR YVETTE"
2846,91140,"VILLEJUST"
2847,91150,"ETAMPES"
2848,91150,"ORMOY-LA-RIVIERE"
2849,91150,"MORIGNY-CHAMPIGNY"
2850,91150,"BRIERES-LES-SCELLES"
2851,91160,"LONGJUMEAU"
2852,91160,"SAULX-LES-CHARTREUX"
2853,91160,"BALLAINVILLIERS"
2854,91160,"CHAMPLAN"
2855,91170,"VIRY CHATILLON"
2856,91180,"SAINT-GERMAIN-LES-ARPAJON"
2857,91190,"GIF SUR YVETTE"
2858,91190,"VILLIERS-LE-BACLE"
2859,91200,"ATHIS MONS"
2860,91210,"DRAVEIL"
2861,91220,"BRETIGNY SUR ORGE"
2862,91220,"LE PLESSIS PATE"
2863,91230,"MONTGERON"
2864,91240,"SAINT-MICHEL-SUR-ORGE"
2865,91250,"SAINT-GERMAIN-LES-CORBEIL"
2866,91250,"SAINTRY-SUR-SEINE"
2867,91250,"TIGERY"
2868,91260,"JUVISY SUR ORGE"
2869,91270,"VIGNEUX SUR SEINE"
2870,91280,"SAINT-PIERRE-DU-PERRAY"
2871,91290,"ARPAJON"
2872,91290,"LA NORVILLE"
2873,91300,"MASSY"
2874,91310,"MONTLHERY"
2875,91310,"LINAS"
2876,91310,"LONGPONT-SUR-ORGE"
2877,91310,"LEUVILLE-SUR-ORGE"
2878,91320,"WISSOUS"
2879,91330,"YERRES"
2880,91340,"OLLAINVILLE"
2881,91350,"GRIGNY"
2882,91360,"VILLEMOISSON-S-ORGE"
2883,91360,"EPINAY SUR ORGE"
2884,91370,"VERRIERES LE BUISSON"
2885,91380,"CHILLY MAZARIN"
2886,91390,"MORSANG-SUR-ORGE"
2887,91400,"ORSAY"
2888,91400,"GOMETZ-LA-VILLE"
2889,91400,"SACLAY"
2890,91410,"DOURDAN"
2891,91410,"ROINVILLE-SOUS-DOURDAN"
2892,91410,"CORBREUSE"
2893,91410,"SAINT-CYR-SOUS-DOURDAN"
2894,91420,"MORANGIS"
2895,91430,"IGNY"
2896,91440,"BURES SUR YVETTE"
2897,91450,"ETIOLLES"
2898,91450,"SOISY-SUR-SEINE"
2899,91460,"MARCOUSSIS"
2900,91470,"ANGERVILLIERS"
2901,91470,"FORGES-LES-BAINS"
2902,91470,"LIMOURS"
2903,91480,"VARENNES-JARCY"
2904,91480,"QUINCY-SOUS-SENART"
2905,91490,"MILLY-LA-FORET"
2906,91490,"COURANCES"
2907,91510,"LARDY"
2908,91520,"EGLY"
2909,91530,"VAL-SAINT-GERMAIN (LE)"
2910,91540,"MENNECY"
2911,91540,"FONTENAY-LE-VICOMTE"
2912,91540,"ORMOY"
2913,91550,"PARAY-VIEILLE-POSTE"
2914,91560,"CROSNE"
2915,91570,"BIEVRES"
2916,91580,"ETRECHY"
2917,91580,"VILLENEUVE-SUR-AUVERS"
2918,91590,"BAULNE"
2919,91590,"FERTE-ALAIS (LA)"
2920,91590,"CERNY"
2921,91590,"GUIGNEVILLE"
2922,91590,"D   HUISON LONGUEVILLE"
2923,91590,"BOISSY-LE-CUTTE"
2924,91600,"SAVIGNY-SUR-ORGE"
2925,91610,"BALLANCOURT-SUR-ESSONNE"
2926,91620,"NOZAY"
2927,91620,"VILLE-DU-BOIS (LA)"
2928,91630,"CHEPTAINVILLE"
2929,91630,"LEUDEVILLE"
2930,91630,"MAROLLES-EN-HUREPOIX"
2931,91640,"BRIIS-SOUS-FORGES"
2932,91640,"VAUGRIGNEUSE"
2933,91650,"BREUILLET"
2934,91650,"SAINT-YON"
2935,91670,"ANGERVILLE"
2936,91680,"BRUYERES-LE-CHATEL"
2937,91690,"SACLAS"
2938,91700,"SAINTE-GENEVIEVE-DES-BOIS"
2939,91700,"VILLIERS-SUR-ORGE"
2940,91700,"FLEURY-MEROGIS"
2941,91710,"VERT LE PETIT"
2942,91720,"MAISSE"
2943,91730,"CHAMARANDE"
2944,91740,"PUSSAY"
2945,91750,"CHAMPCUEIL"
2946,91760,"ITTEVILLE"
2947,91770,"SAINT-VRAIN"
2948,91790,"BOISSY-SOUS-SAINT-YON"
2949,91800,"BOUSSY-SAINT-ANTOINE"
2950,91800,"BRUNOY"
2951,91810,"VERT LE GRAND"
2952,91820,"BOUTIGNY-SUR-ESSONNE"
2953,91820,"VAYRES-SUR-ESSONNE"
2954,91830,"COUDRAY-MONTCEAUX (LE)"
2955,91840,"SOISY-SUR-ECOLE"
2956,91850,"BOURAY-SUR-JUINE"
2957,91860,"EPINAY-SOUS-SENART"
2958,91940,"LES ULIS"
2959,91940,"GOMETZ-LE-CHATEL"
2960,91940,"SAINT-JEAN-DE-BEAUREGARD"
2961,92000,"NANTERRE"
2962,92100,"BOULOGNE-BILLANCOURT"
2963,92110,"CLICHY"
2964,92120,"MONTROUGE"
2965,92130,"ISSY-LES-MOULINEAUX"
2966,92140,"CLAMART"
2967,92150,"SURESNES"
2968,92160,"ANTONY"
2969,92170,"VANVES"
2970,92190,"MEUDON"
2971,92200,"NEUILLY-SUR-SEINE"
2972,92210,"SAINT-CLOUD"
2973,92220,"BAGNEUX"
2974,92230,"GENNEVILLIERS"
2975,92240,"MALAKOFF"
2976,92250,"LA GARENNE-COLOMBES"
2977,92260,"FONTENAY-AUX-ROSES"
2978,92270,"BOIS-COLOMBES"
2979,92290,"CHATENAY-MALABRY"
2980,92300,"LEVALLOIS-PERRET"
2981,92310,"SEVRES"
2982,92320,"CHATILLON"
2983,92330,"SCEAUX"
2984,92340,"BOURG-LA-REINE"
2985,92350,"LE PLESSIS-ROBINSON"
2986,92360,"MEUDON"
2987,92370,"CHAVILLE"
2988,92380,"GARCHES"
2989,92390,"VILLENEUVE-LA-GARENNE"
2990,92400,"COURBEVOIE"
2991,92410,"VILLE-D'AVRAY"
2992,92420,"VAUCRESSON"
2993,92500,"RUEIL-MALMAISON"
2994,92600,"ASNIERES-SUR-SEINE"
2995,92700,"COLOMBES"
2996,92800,"PUTEAUX"
2997,93000,"BOBIGNY"
2998,93100,"MONTREUIL"
2999,93110,"ROSNY-SOUS-BOIS"
3000,93120,"LA COURNEUVE"
3001,93130,"NOISY-LE-SEC"
3002,93140,"BONDY"
3003,93150,"LE BLANC-MESNIL"
3004,93160,"NOISY-LE-GRAND"
3005,93170,"BAGNOLET"
3006,93190,"LIVRY-GARGAN"
3007,93200,"SAINT-DENIS"
3008,93210,"SAINT-DENIS"
3009,93220,"GAGNY"
3010,93230,"ROMAINVILLE"
3011,93240,"STAINS"
3012,93250,"VILLEMOMBLE"
3013,93260,"LES LILAS"
3014,93270,"SEVRAN"
3015,93290,"TREMBLAY-EN-FRANCE"
3016,93300,"AUBERVILLIERS"
3017,93310,"LE PRE-SAINT-GERVAIS"
3018,93320,"LES PAVILLONS-SOUS-BOIS"
3019,93330,"NEUILLY-SUR-MARNE"
3020,93340,"LE RAINCY"
3021,93350,"LE BOURGET"
3022,93360,"NEUILLY-PLAISANCE"
3023,93370,"MONTFERMEIL"
3024,93380,"PIERREFITTE-SUR-SEINE"
3025,93390,"CLICHY SOUS BOIS"
3026,93400,"SAINT-OUEN-SUR-SEINE"
3027,93410,"VAUJOURS"
3028,93420,"VILLEPINTE"
3029,93430,"VILLETANEUSE"
3030,93440,"DUGNY"
3031,93450,"L'ILE-SAINT-DENIS"
3032,93460,"GOURNAY SUR MARNE"
3033,93470,"COUBRON"
3034,93500,"PANTIN"
3035,93600,"AULNAY SOUS BOIS"
3036,93700,"DRANCY"
3037,93800,"EPINAY SUR SEINE"
3038,94000,"CRETEIL"
3039,94100,"SAINT-MAUR-DES-FOSSES"
3040,94110,"ARCUEIL"
3041,94120,"FONTENAY-SOUS-BOIS"
3042,94130,"NOGENT-SUR-MARNE"
3043,94140,"ALFORTVILLE"
3044,94150,"RUNGIS"
3045,94160,"SAINT-MANDE"
3046,94170,"LE PERREUX-SUR-MARNE"
3047,94190,"VILLENEUVE-SAINT-GEORGES"
