Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"SCL","Compte Disponibilités et Utilisations (CDU)","68","France","5510","Production","27","Riz, paddy","2019","2019","tonnes","82570","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","68","France","5510","Production","71","Seigle","2019","2019","tonnes","135360","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","68","France","5510","Production","83","Sorgho","2019","2019","tonnes","422900","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","68","France","5510","Production","97","Triticale","2019","2019","tonnes","1641480","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","74","Gabon","5510","Production","56","Maïs","2019","2019","tonnes","47279","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","74","Gabon","5510","Production","27","Riz, paddy","2019","2019","tonnes","1836","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","75","Gambie","5510","Production","108","Ceréales nda","2019","2019","tonnes","852","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","75","Gambie","5510","Production","94","Fonio","2019","2019","tonnes","0","M","Donnée non disponible"
"SCL","Compte Disponibilités et Utilisations (CDU)","75","Gambie","5510","Production","56","Maïs","2019","2019","tonnes","17000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","75","Gambie","5510","Production","79","Mils","2019","2019","tonnes","35000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","75","Gambie","5510","Production","27","Riz, paddy","2019","2019","tonnes","22000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","75","Gambie","5510","Production","83","Sorgho","2019","2019","tonnes","30000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","73","Géorgie","5510","Production","75","Avoine","2019","2019","tonnes","3000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","73","Géorgie","5510","Production","15","Blé","2019","2019","tonnes","100600","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","73","Géorgie","5510","Production","108","Ceréales nda","2019","2019","tonnes","7450","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","73","Géorgie","5510","Production","56","Maïs","2019","2019","tonnes","207100","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","73","Géorgie","5510","Production","44","Orge","2019","2019","tonnes","53500","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","73","Géorgie","5510","Production","89","Sarrasin, blé noir","2019","2019","tonnes","116","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","73","Géorgie","5510","Production","71","Seigle","2019","2019","tonnes","99","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","81","Ghana","5510","Production","75","Avoine","2019","2019","tonnes","47","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","81","Ghana","5510","Production","56","Maïs","2019","2019","tonnes","2760000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","81","Ghana","5510","Production","79","Mils","2019","2019","tonnes","190000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","81","Ghana","5510","Production","27","Riz, paddy","2019","2019","tonnes","925000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","81","Ghana","5510","Production","83","Sorgho","2019","2019","tonnes","345000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","84","Grèce","5510","Production","75","Avoine","2019","2019","tonnes","79290","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","84","Grèce","5510","Production","15","Blé","2019","2019","tonnes","1127449","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","84","Grèce","5510","Production","103","Céréales mélangées","2019","2019","tonnes","50","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","84","Grèce","5510","Production","108","Ceréales nda","2019","2019","tonnes","1110","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","84","Grèce","5510","Production","56","Maïs","2019","2019","tonnes","1233620","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","84","Grèce","5510","Production","44","Orge","2019","2019","tonnes","366580","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","84","Grèce","5510","Production","27","Riz, paddy","2019","2019","tonnes","220930","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","84","Grèce","5510","Production","71","Seigle","2019","2019","tonnes","17890","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","84","Grèce","5510","Production","83","Sorgho","2019","2019","tonnes","7440","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","84","Grèce","5510","Production","97","Triticale","2019","2019","tonnes","38090","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","86","Grenade","5510","Production","56","Maïs","2019","2019","tonnes","358","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","89","Guatemala","5510","Production","15","Blé","2019","2019","tonnes","330","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","89","Guatemala","5510","Production","56","Maïs","2019","2019","tonnes","1870000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","89","Guatemala","5510","Production","44","Orge","2019","2019","tonnes","29","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","89","Guatemala","5510","Production","27","Riz, paddy","2019","2019","tonnes","42000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","89","Guatemala","5510","Production","89","Sarrasin, blé noir","2019","2019","tonnes","0","M","Donnée non disponible"
"SCL","Compte Disponibilités et Utilisations (CDU)","89","Guatemala","5510","Production","83","Sorgho","2019","2019","tonnes","45000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","90","Guinée","5510","Production","94","Fonio","2019","2019","tonnes","530227","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","90","Guinée","5510","Production","56","Maïs","2019","2019","tonnes","871359","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","90","Guinée","5510","Production","79","Mils","2019","2019","tonnes","223220","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","90","Guinée","5510","Production","27","Riz, paddy","2019","2019","tonnes","2599164","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","90","Guinée","5510","Production","83","Sorgho","2019","2019","tonnes","62387","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","175","Guinée-Bissau","5510","Production","108","Ceréales nda","2019","2019","tonnes","1946","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","175","Guinée-Bissau","5510","Production","94","Fonio","2019","2019","tonnes","603","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","175","Guinée-Bissau","5510","Production","56","Maïs","2019","2019","tonnes","7000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","175","Guinée-Bissau","5510","Production","79","Mils","2019","2019","tonnes","20000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","175","Guinée-Bissau","5510","Production","27","Riz, paddy","2019","2019","tonnes","187000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","175","Guinée-Bissau","5510","Production","83","Sorgho","2019","2019","tonnes","22000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","91","Guyana","5510","Production","56","Maïs","2019","2019","tonnes","4000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","91","Guyana","5510","Production","27","Riz, paddy","2019","2019","tonnes","682418","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","93","Haïti","5510","Production","56","Maïs","2019","2019","tonnes","220000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","93","Haïti","5510","Production","27","Riz, paddy","2019","2019","tonnes","177000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","93","Haïti","5510","Production","83","Sorgho","2019","2019","tonnes","65000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","95","Honduras","5510","Production","15","Blé","2019","2019","tonnes","1253","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","95","Honduras","5510","Production","56","Maïs","2019","2019","tonnes","595479","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","95","Honduras","5510","Production","27","Riz, paddy","2019","2019","tonnes","57244","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","95","Honduras","5510","Production","83","Sorgho","2019","2019","tonnes","21000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","97","Hongrie","5510","Production","75","Avoine","2019","2019","tonnes","70310","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","97","Hongrie","5510","Production","15","Blé","2019","2019","tonnes","5377710","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","97","Hongrie","5510","Production","103","Céréales mélangées","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","97","Hongrie","5510","Production","108","Ceréales nda","2019","2019","tonnes","22840","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","97","Hongrie","5510","Production","56","Maïs","2019","2019","tonnes","8229690","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","97","Hongrie","5510","Production","44","Orge","2019","2019","tonnes","1383260","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","97","Hongrie","5510","Production","27","Riz, paddy","2019","2019","tonnes","11030","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","97","Hongrie","5510","Production","71","Seigle","2019","2019","tonnes","90540","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","97","Hongrie","5510","Production","83","Sorgho","2019","2019","tonnes","126290","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","97","Hongrie","5510","Production","97","Triticale","2019","2019","tonnes","338340","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","25","Îles Salomon","5510","Production","27","Riz, paddy","2019","2019","tonnes","2753","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","100","Inde","5510","Production","15","Blé","2019","2019","tonnes","103596230","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","100","Inde","5510","Production","56","Maïs","2019","2019","tonnes","27715100","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","100","Inde","5510","Production","79","Mils","2019","2019","tonnes","10235830","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","100","Inde","5510","Production","44","Orge","2019","2019","tonnes","1633070","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","100","Inde","5510","Production","27","Riz, paddy","2019","2019","tonnes","177645000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","100","Inde","5510","Production","83","Sorgho","2019","2019","tonnes","3475410","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","101","Indonésie","5510","Production","56","Maïs","2019","2019","tonnes","30693355","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","101","Indonésie","5510","Production","27","Riz, paddy","2019","2019","tonnes","54604033","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","102","Iran (République islamique d')","5510","Production","15","Blé","2019","2019","tonnes","16800000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","102","Iran (République islamique d')","5510","Production","56","Maïs","2019","2019","tonnes","1400000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","102","Iran (République islamique d')","5510","Production","79","Mils","2019","2019","tonnes","19143","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","102","Iran (République islamique d')","5510","Production","44","Orge","2019","2019","tonnes","3600000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","102","Iran (République islamique d')","5510","Production","27","Riz, paddy","2019","2019","tonnes","1993000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","102","Iran (République islamique d')","5510","Production","71","Seigle","2019","2019","tonnes","288","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","103","Iraq","5510","Production","75","Avoine","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","103","Iraq","5510","Production","15","Blé","2019","2019","tonnes","4343473","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","103","Iraq","5510","Production","56","Maïs","2019","2019","tonnes","473064","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","103","Iraq","5510","Production","79","Mils","2019","2019","tonnes","1610","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","103","Iraq","5510","Production","44","Orge","2019","2019","tonnes","1518471","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","103","Iraq","5510","Production","27","Riz, paddy","2019","2019","tonnes","574705","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","103","Iraq","5510","Production","83","Sorgho","2019","2019","tonnes","2227","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","104","Irlande","5510","Production","75","Avoine","2019","2019","tonnes","193030","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","104","Irlande","5510","Production","15","Blé","2019","2019","tonnes","595360","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","104","Irlande","5510","Production","103","Céréales mélangées","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","104","Irlande","5510","Production","56","Maïs","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","104","Irlande","5510","Production","44","Orge","2019","2019","tonnes","1479600","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","104","Irlande","5510","Production","27","Riz, paddy","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","104","Irlande","5510","Production","71","Seigle","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","104","Irlande","5510","Production","83","Sorgho","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","104","Irlande","5510","Production","97","Triticale","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","99","Islande","5510","Production","44","Orge","2019","2019","tonnes","7900","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","105","Israël","5510","Production","75","Avoine","2019","2019","tonnes","228","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","105","Israël","5510","Production","15","Blé","2019","2019","tonnes","84750","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","105","Israël","5510","Production","56","Maïs","2019","2019","tonnes","77801","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","105","Israël","5510","Production","44","Orge","2019","2019","tonnes","5000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","105","Israël","5510","Production","83","Sorgho","2019","2019","tonnes","10500","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","106","Italie","5510","Production","75","Avoine","2019","2019","tonnes","244310","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","106","Italie","5510","Production","15","Blé","2019","2019","tonnes","6739470","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","106","Italie","5510","Production","103","Céréales mélangées","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","106","Italie","5510","Production","108","Ceréales nda","2019","2019","tonnes","106110","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","106","Italie","5510","Production","56","Maïs","2019","2019","tonnes","6279120","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","106","Italie","5510","Production","44","Orge","2019","2019","tonnes","1104990","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","106","Italie","5510","Production","27","Riz, paddy","2019","2019","tonnes","1492620","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","106","Italie","5510","Production","71","Seigle","2019","2019","tonnes","12880","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","106","Italie","5510","Production","83","Sorgho","2019","2019","tonnes","322850","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","106","Italie","5510","Production","97","Triticale","2019","2019","tonnes","61100","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","109","Jamaïque","5510","Production","56","Maïs","2019","2019","tonnes","2058","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","109","Jamaïque","5510","Production","27","Riz, paddy","2019","2019","tonnes","1","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","110","Japon","5510","Production","75","Avoine","2019","2019","tonnes","121","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","110","Japon","5510","Production","15","Blé","2019","2019","tonnes","1037000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","110","Japon","5510","Production","56","Maïs","2019","2019","tonnes","145","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","110","Japon","5510","Production","79","Mils","2019","2019","tonnes","211","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","110","Japon","5510","Production","44","Orge","2019","2019","tonnes","222700","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","110","Japon","5510","Production","27","Riz, paddy","2019","2019","tonnes","10527000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","110","Japon","5510","Production","89","Sarrasin, blé noir","2019","2019","tonnes","42600","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","110","Japon","5510","Production","71","Seigle","2019","2019","tonnes","0","M","Donnée non disponible"
"SCL","Compte Disponibilités et Utilisations (CDU)","110","Japon","5510","Production","83","Sorgho","2019","2019","tonnes","0","M","Donnée non disponible"
"SCL","Compte Disponibilités et Utilisations (CDU)","112","Jordanie","5510","Production","15","Blé","2019","2019","tonnes","26361","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","112","Jordanie","5510","Production","56","Maïs","2019","2019","tonnes","20936","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","112","Jordanie","5510","Production","79","Mils","2019","2019","tonnes","24","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","112","Jordanie","5510","Production","44","Orge","2019","2019","tonnes","66618","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","112","Jordanie","5510","Production","83","Sorgho","2019","2019","tonnes","279","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","108","Kazakhstan","5510","Production","75","Avoine","2019","2019","tonnes","267006","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","108","Kazakhstan","5510","Production","15","Blé","2019","2019","tonnes","11296643","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","108","Kazakhstan","5510","Production","108","Ceréales nda","2019","2019","tonnes","388088","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","108","Kazakhstan","5510","Production","56","Maïs","2019","2019","tonnes","895978","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","108","Kazakhstan","5510","Production","79","Mils","2019","2019","tonnes","42617","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","108","Kazakhstan","5510","Production","44","Orge","2019","2019","tonnes","3830069","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","108","Kazakhstan","5510","Production","27","Riz, paddy","2019","2019","tonnes","560668","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","108","Kazakhstan","5510","Production","89","Sarrasin, blé noir","2019","2019","tonnes","44998","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","108","Kazakhstan","5510","Production","71","Seigle","2019","2019","tonnes","23206","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","108","Kazakhstan","5510","Production","83","Sorgho","2019","2019","tonnes","6612","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","114","Kenya","5510","Production","75","Avoine","2019","2019","tonnes","3601","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","114","Kenya","5510","Production","15","Blé","2019","2019","tonnes","366200","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","114","Kenya","5510","Production","56","Maïs","2019","2019","tonnes","3897000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","114","Kenya","5510","Production","79","Mils","2019","2019","tonnes","135000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","114","Kenya","5510","Production","44","Orge","2019","2019","tonnes","85781","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","114","Kenya","5510","Production","27","Riz, paddy","2019","2019","tonnes","160584","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","114","Kenya","5510","Production","83","Sorgho","2019","2019","tonnes","288000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","113","Kirghizistan","5510","Production","75","Avoine","2019","2019","tonnes","2070","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","113","Kirghizistan","5510","Production","15","Blé","2019","2019","tonnes","601216","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","113","Kirghizistan","5510","Production","103","Céréales mélangées","2019","2019","tonnes","50","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","113","Kirghizistan","5510","Production","56","Maïs","2019","2019","tonnes","711786","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","113","Kirghizistan","5510","Production","79","Mils","2019","2019","tonnes","164","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","113","Kirghizistan","5510","Production","44","Orge","2019","2019","tonnes","465864","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","113","Kirghizistan","5510","Production","27","Riz, paddy","2019","2019","tonnes","41219","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","113","Kirghizistan","5510","Production","89","Sarrasin, blé noir","2019","2019","tonnes","4","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","113","Kirghizistan","5510","Production","71","Seigle","2019","2019","tonnes","239","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","113","Kirghizistan","5510","Production","83","Sorgho","2019","2019","tonnes","28","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","113","Kirghizistan","5510","Production","97","Triticale","2019","2019","tonnes","252","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","118","Koweït","5510","Production","75","Avoine","2019","2019","tonnes","0","M","Donnée non disponible"
"SCL","Compte Disponibilités et Utilisations (CDU)","118","Koweït","5510","Production","15","Blé","2019","2019","tonnes","16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","118","Koweït","5510","Production","56","Maïs","2019","2019","tonnes","15121","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","118","Koweït","5510","Production","44","Orge","2019","2019","tonnes","2726","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","122","Lesotho","5510","Production","75","Avoine","2019","2019","tonnes","359","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","122","Lesotho","5510","Production","15","Blé","2019","2019","tonnes","2000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","122","Lesotho","5510","Production","56","Maïs","2019","2019","tonnes","35000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","122","Lesotho","5510","Production","44","Orge","2019","2019","tonnes","459","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","122","Lesotho","5510","Production","83","Sorgho","2019","2019","tonnes","1000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","119","Lettonie","5510","Production","75","Avoine","2019","2019","tonnes","237800","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","119","Lettonie","5510","Production","15","Blé","2019","2019","tonnes","2371000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","119","Lettonie","5510","Production","103","Céréales mélangées","2019","2019","tonnes","14400","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","119","Lettonie","5510","Production","108","Ceréales nda","2019","2019","tonnes","13500","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","119","Lettonie","5510","Production","56","Maïs","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","119","Lettonie","5510","Production","44","Orge","2019","2019","tonnes","305400","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","119","Lettonie","5510","Production","27","Riz, paddy","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","119","Lettonie","5510","Production","71","Seigle","2019","2019","tonnes","191200","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","119","Lettonie","5510","Production","83","Sorgho","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","119","Lettonie","5510","Production","97","Triticale","2019","2019","tonnes","29900","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","121","Liban","5510","Production","75","Avoine","2019","2019","tonnes","132","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","121","Liban","5510","Production","15","Blé","2019","2019","tonnes","130000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","121","Liban","5510","Production","56","Maïs","2019","2019","tonnes","3000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","121","Liban","5510","Production","44","Orge","2019","2019","tonnes","32000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","121","Liban","5510","Production","83","Sorgho","2019","2019","tonnes","311","Im","Données de la FAO basées sur une méthodologie d'imputation"
